id,sales
3017274,151.39
3017275,8.34
3017276,0.0
3017277,6.58
3017278,128.28
3017279,6.86
3017280,125.83651948
3017281,177.98
3017282,1.07
3017283,5.34
3017284,100.30776000000002
3017285,22.36
3017286,437.3872700000002
3017287,6.56
3017288,7.48
3017289,7.34
3017290,0.2
3017291,6.54
3017292,2957.57
3017293,0.0
3017294,601.60644
3017295,18.53
3017296,787.84
3017297,839.63
3017298,240.59383999999991
3017299,176.58
3017300,141.99607999999992
3017301,3910.52
3017302,26.4
3017303,2.1
3017304,26.39
3017305,40.04
3017306,0.02
3017307,253.91
3017308,17.79
3017309,15.94
3017310,4.89
3017311,132.44
3017312,9.73
3017313,1440.156797999999
3017314,252.32
3017315,9.13
3017316,8.58
3017317,622.89959
3017318,101.45241015000005
3017319,2283.37862
3017320,0.57
3017321,32.94515006999998
3017322,8.56
3017323,0.24
3017324,4.18
3017325,4218.73
3017326,0.0
3017327,380.43
3017328,8.53
3017329,995.65
3017330,535.71
3017331,1050.7393899999997
3017332,101.33
3017333,61.06119999999999
3017334,5326.232389999996
3017335,12.37
3017336,0.4
3017337,21.63
3017338,12.27
3017339,0.0
3017340,261.84
3017341,1.6
3017342,11.76
3017343,3.87
3017344,121.49
3017345,2.72
3017346,263.3721589000001
3017347,292.54
3017348,3.93
3017349,5.67
3017350,562.0686392000001
3017351,64.77210022999998
3017352,777.4929600000005
3017353,85.92
3017354,8.401799992999996
3017355,9.36
3017356,0.46
3017357,4.72
3017358,3010.71
3017359,0.0
3017360,327.36
3017361,7.77
3017362,1005.85
3017363,449.14
3017364,330.80462000000006
3017365,225.43
3017366,80.28944
3017367,4124.795910000002
3017368,12.85
3017369,0.97
3017370,39.2
3017371,24.18
3017372,0.01
3017373,263.21
3017374,2.79
3017375,3.12
3017376,9.89
3017377,204.29
3017378,3.38
3017379,89.11440084999997
3017380,235.48
3017381,2.66
3017382,6.34
3017383,152.38962070000008
3017384,150.2166004
3017385,949.0637912000003
3017386,0.16
3017387,2.79
3017388,2.47
3017389,0.04
3017390,3.68
3017391,2047.94
3017392,0.0
3017393,155.45
3017394,9.97
3017395,610.95
3017396,304.91
3017397,125.65927000000002
3017398,69.6
3017399,68.59716
3017400,2410.39
3017401,9.13
3017402,1.37
3017403,32.2
3017404,15.08
3017405,0.01
3017406,161.84
3017407,0.55
3017408,0.0
3017409,5.39
3017410,264.24
3017411,2.48
3017412,105.97182004000003
3017413,144.85
3017414,0.19
3017415,5.99
3017416,178.1037382800001
3017417,27.69
3017418,597.1685000000003
3017419,27.31
3017420,2.36
3017421,2.06
3017422,0.0
3017423,3.41
3017424,1667.1
3017425,0.0
3017426,257.10441999999995
3017427,10.71
3017428,478.9
3017429,469.15
3017430,162.21439999999987
3017431,57.2
3017432,76.02010023999999
3017433,2153.72
3017434,26.41
3017435,0.83
3017436,11.03
3017437,28.92
3017438,0.09
3017439,116.51
3017440,9.93
3017441,3.87
3017442,10.34
3017443,80.55
3017444,4.36
3017445,511.36225999999954
3017446,142.04
3017447,4.96
3017448,5.33
3017449,435.1811601999996
3017450,30.97525998000001
3017451,1109.9085600000012
3017452,0.51
3017453,7.36992
3017454,2.75
3017455,0.01
3017456,4.57
3017457,4015.12
3017458,0.03
3017459,821.9706900000009
3017460,23.1
3017461,1191.16
3017462,1293.88
3017463,306.0194
3017464,260.32
3017465,217.70942000000022
3017466,4525.64
3017467,33.51
3017468,1.52
3017469,17.13
3017470,37.74
3017471,0.08
3017472,253.6
3017473,7.48
3017474,38.8
3017475,13.21
3017476,155.35
3017477,15.04
3017478,749.5591899999998
3017479,290.23
3017480,15.96
3017481,8.95
3017482,807.4935799999998
3017483,140.35532272000012
3017484,3709.4790540000013
3017485,1.8
3017486,37.46614026000002
3017487,4.7
3017488,0.38
3017489,3.94
3017490,2580.51
3017491,0.0
3017492,413.7868393999999
3017493,11.29
3017494,497.51
3017495,629.94
3017496,156.96794999999997
3017497,127.28
3017498,124.19937012000008
3017499,1871.66
3017500,26.49
3017501,3.13
3017502,13.06
3017503,21.98
3017504,0.0
3017505,111.54
3017506,0.0
3017507,39.21
3017508,5.28
3017509,275.09
3017510,12.26
3017511,355.2744697999999
3017512,104.68
3017513,7.23
3017514,6.82
3017515,307.69252000000006
3017516,50.011300119999994
3017517,1767.1831520000007
3017518,2.16
3017519,6.96
3017520,3.25
3017521,0.01
3017522,0.46
3017523,1432.99
3017524,0.0
3017525,212.46025999999998
3017526,9.11
3017527,300.71
3017528,232.47
3017529,87.66186999999995
3017530,32.18
3017531,27.38008002
3017532,1526.45
3017533,4.33
3017534,2.9
3017535,9.54
3017536,20.39
3017537,0.13
3017538,64.74
3017539,0.02
3017540,15.5
3017541,0.45
3017542,32.04
3017543,0.15
3017544,436.7711396000001
3017545,111.05
3017546,2.5
3017547,1.43
3017548,240.17670970000003
3017549,20.91
3017550,476.05695999999995
3017551,1.53
3017552,2.29411
3017553,5.4
3017554,0.43
3017555,2.2
3017556,2872.05
3017557,0.14
3017558,478.98395400000067
3017559,21.93
3017560,817.33
3017561,845.79
3017562,336.97082
3017563,263.21
3017564,133.77927999999994
3017565,3764.5346399999994
3017566,38.3
3017567,2.67
3017568,18.06
3017569,34.12
3017570,0.09
3017571,178.53
3017572,3.96
3017573,48.1
3017574,8.76
3017575,224.03
3017576,7.44
3017577,447.86550619999986
3017578,192.16
3017579,12.34
3017580,9.35
3017581,485.9270424000005
3017582,74.69141950000005
3017583,2102.265807999999
3017584,1.91
3017585,30.179989975000012
3017586,6.46
3017587,0.01
3017588,2.48
3017589,2636.45
3017590,0.0
3017591,468.85
3017592,15.69
3017593,1011.05
3017594,548.16
3017595,419.2090899999997
3017596,157.51
3017597,80.49133004000001
3017598,3625.41163
3017599,16.19
3017600,0.73
3017601,36.86
3017602,24.17
3017603,0.51
3017604,207.55
3017605,0.0
3017606,5.55
3017607,4.13
3017608,89.95
3017609,2.51
3017610,171.39378049999976
3017611,378.95
3017612,3.24
3017613,2.75
3017614,240.22434169999997
3017615,73.58367999999996
3017616,1004.3967296999986
3017617,1.79
3017618,6.75
3017619,4.29
3017620,0.37
3017621,4.78
3017622,2634.62
3017623,0.0
3017624,488.48
3017625,13.9
3017626,726.82
3017627,509.38
3017628,305.8498599999998
3017629,139.63
3017630,88.99071999999998
3017631,3210.306399999999
3017632,16.21
3017633,1.34
3017634,29.88
3017635,28.13
3017636,0.17
3017637,188.44
3017638,0.0
3017639,5.42
3017640,5.8
3017641,134.45
3017642,2.66
3017643,99.59367999999996
3017644,235.7
3017645,2.61
3017646,2.65
3017647,249.1390801
3017648,65.32168999999998
3017649,827.9947733000009
3017650,1.89
3017651,6.4
3017652,8.85
3017653,0.26
3017654,16.98
3017655,7859.22
3017656,0.04
3017657,1170.1318800000008
3017658,51.69
3017659,1939.23
3017660,2084.17
3017661,436.1309199999998
3017662,544.44
3017663,398.4562199999997
3017664,8210.84
3017665,72.7
3017666,2.24
3017667,63.77
3017668,45.25
3017669,0.04
3017670,448.98
3017671,38.59
3017672,62.65
3017673,22.1
3017674,343.58
3017675,38.92
3017676,1373.917730000001
3017677,485.17
3017678,18.28
3017679,21.98
3017680,1706.3244340000006
3017681,246.09600999999995
3017682,7498.908682999998
3017683,1.33
3017684,113.38632983000005
3017685,3.31
3017686,0.42
3017687,0.19
3017688,2720.99
3017689,0.0
3017690,123.19
3017691,5.89
3017692,553.13
3017693,201.51
3017694,136.47
3017695,132.92
3017696,52.17533000000001
3017697,2572.76
3017698,7.73
3017699,0.16
3017700,12.14
3017701,7.44
3017702,0.22
3017703,136.96
3017704,0.32
3017705,0.0
3017706,2.8
3017707,83.52
3017708,1.05
3017709,50.57878990000004
3017710,111.2
3017711,3.42
3017712,4.64
3017713,111.4847299199999
3017714,41.99
3017715,433.7755699999998
3017716,0.02
3017717,3.16
3017718,8.97
3017719,0.59
3017720,0.34
3017721,3448.26
3017722,0.0
3017723,486.29
3017724,10.41
3017725,1109.99
3017726,549.61
3017727,296.26059000000004
3017728,296.12
3017729,103.20406072000003
3017730,4346.086589999999
3017731,10.96
3017732,1.3
3017733,22.21
3017734,21.26
3017735,0.05
3017736,260.02
3017737,0.63
3017738,6.98
3017739,10.79
3017740,82.06
3017741,1.37
3017742,322.76278600000006
3017743,244.42
3017744,4.02
3017745,4.78
3017746,125.44569938000004
3017747,57.37344999999999
3017748,1094.4086697
3017749,0.82
3017750,5.98
3017751,1.94
3017752,0.01
3017753,0.53
3017754,1289.47
3017755,0.0
3017756,120.66
3017757,5.27
3017758,501.5
3017759,130.87
3017760,123.04
3017761,155.54
3017762,18.940029999999997
3017763,1970.5
3017764,2.01
3017765,0.11
3017766,10.93
3017767,7.43
3017768,0.22
3017769,76.71
3017770,0.0
3017771,0.0
3017772,1.32
3017773,53.39
3017774,0.5
3017775,55.95345000000003
3017776,69.38
3017777,0.59
3017778,1.9
3017779,59.90327016000003
3017780,11.27
3017781,188.96621999999996
3017782,0.02
3017783,1.53
3017784,6.77
3017785,0.0
3017786,2.87
3017787,2184.18
3017788,0.0
3017789,178.49
3017790,15.94
3017791,876.15
3017792,287.96
3017793,206.17004
3017794,106.42
3017795,80.60532
3017796,2623.11
3017797,3.1
3017798,0.25
3017799,34.86
3017800,13.57
3017801,0.06
3017802,163.04
3017803,0.0
3017804,0.0
3017805,12.63
3017806,50.15
3017807,2.05
3017808,202.89880820000016
3017809,188.14
3017810,2.67
3017811,3.55
3017812,304.85149999999976
3017813,29.27
3017814,1060.7652870000002
3017815,0.02
3017816,0.4
3017817,4.08
3017818,0.44
3017819,1.46
3017820,2582.1
3017821,0.0
3017822,687.33
3017823,9.94
3017824,928.27
3017825,579.13
3017826,246.35287
3017827,112.28
3017828,82.29979005999996
3017829,4332.298530000001
3017830,10.06
3017831,2.6
3017832,33.44
3017833,41.89
3017834,0.04
3017835,214.3
3017836,1.65
3017837,7.49
3017838,2.92
3017839,56.76
3017840,4.4
3017841,178.05043005999997
3017842,281.84
3017843,4.51
3017844,8.42
3017845,157.19805000000017
3017846,35.7277
3017847,625.7439599999999
3017848,3.1
3017849,2.12
3017850,4.46
3017851,0.0
3017852,0.44
3017853,1537.22
3017854,0.0
3017855,117.79
3017856,3.7
3017857,440.08
3017858,145.18
3017859,94.35
3017860,197.97
3017861,48.29956
3017862,1902.70055
3017863,3.48
3017864,0.18
3017865,10.62
3017866,4.29
3017867,0.33
3017868,83.4
3017869,0.0
3017870,0.0
3017871,0.26
3017872,43.47
3017873,1.17
3017874,158.53448928000017
3017875,145.66
3017876,1.3
3017877,1.72
3017878,50.523539770000035
3017879,22.22
3017880,305.7611756
3017881,0.06
3017882,1.66
3017883,5.04
3017884,0.08
3017885,0.7
3017886,3469.05
3017887,0.0
3017888,458.8844500000001
3017889,9.79
3017890,780.51
3017891,494.47
3017892,206.4468919999999
3017893,139.89
3017894,104.19272
3017895,3234.0762399999985
3017896,12.75
3017897,1.1
3017898,21.7
3017899,16.0
3017900,0.09
3017901,215.62
3017902,0.0
3017903,32.9
3017904,3.68
3017905,62.88
3017906,2.64
3017907,192.01180029999995
3017908,234.39
3017909,5.71
3017910,2.15
3017911,108.39460990000005
3017912,51.33690000000001
3017913,1084.3641790000001
3017914,2.15
3017915,1.04
3017916,3.45
3017917,0.06
3017918,4.14
3017919,3989.22
3017920,0.0
3017921,465.59954760000045
3017922,15.25
3017923,865.79
3017924,840.79
3017925,164.10040048000013
3017926,148.71
3017927,150.94232000000014
3017928,3665.64039
3017929,46.1
3017930,1.34
3017931,33.28
3017932,48.09
3017933,0.0
3017934,245.81
3017935,15.98
3017936,25.98
3017937,0.98
3017938,156.47
3017939,11.18
3017940,371.17386039999997
3017941,264.61
3017942,13.47
3017943,15.35
3017944,311.7916010000002
3017945,79.49680952000001
3017946,2683.56635
3017947,1.98
3017948,14.554960067000003
3017949,6.64
3017950,0.08
3017951,8.02
3017952,5804.3
3017953,0.0
3017954,448.8916800000001
3017955,12.52
3017956,834.11
3017957,778.67
3017958,194.65024000000017
3017959,80.68
3017960,113.46538999999999
3017961,3439.17
3017962,22.65
3017963,0.53
3017964,45.23
3017965,41.93
3017966,0.0
3017967,292.04
3017968,27.33
3017969,17.87
3017970,8.55
3017971,284.39
3017972,11.66
3017973,189.91940019999998
3017974,328.63
3017975,11.01
3017976,7.61
3017977,198.0784698
3017978,83.71307070999997
3017979,1997.9332299999992
3017980,13.84
3017981,19.02590002999998
3017982,9.34
3017983,0.19
3017984,4.67
3017985,4014.22
3017986,0.0
3017987,638.44
3017988,9.95
3017989,1901.08
3017990,581.94
3017991,170.89777
3017992,253.21
3017993,123.67305000000002
3017994,5146.163850000001
3017995,31.13
3017996,1.75
3017997,28.61
3017998,35.92
3017999,0.02
3018000,335.82
3018001,4.67
3018002,17.85
3018003,5.72
3018004,99.28
3018005,8.16
3018006,151.4832399199998
3018007,312.78
3018008,5.59
3018009,5.44
3018010,247.0102202000002
3018011,56.09070998
3018012,1451.04791
3018013,9.07
3018014,11.390200000000002
3018015,5.29
3018016,0.55
3018017,5.77
3018018,2361.84
3018019,0.01
3018020,311.79511999999966
3018021,10.15
3018022,891.39
3018023,711.63
3018024,216.39625000000004
3018025,136.7
3018026,99.83627008000003
3018027,3188.98
3018028,22.76
3018029,1.27
3018030,21.61
3018031,41.77
3018032,0.03
3018033,186.77
3018034,15.09
3018035,23.63
3018036,2.16
3018037,150.46
3018038,7.47
3018039,671.9178399999998
3018040,213.13
3018041,5.99
3018042,8.86
3018043,481.46324150000044
3018044,51.33218024
3018045,2017.101150000001
3018046,0.73
3018047,29.681680050000008
3018048,2.98
3018049,0.0
3018050,2.64
3018051,6228.24
3018052,0.0
3018053,351.85
3018054,16.05
3018055,2111.36
3018056,471.43
3018057,302.55575
3018058,155.08
3018059,52.55179998000001
3018060,6043.04
3018061,11.1
3018062,3.23
3018063,26.8
3018064,22.36
3018065,0.04
3018066,361.15
3018067,0.0
3018068,0.4
3018069,8.44
3018070,70.36
3018071,3.39
3018072,136.97839050000005
3018073,283.17
3018074,4.33
3018075,9.78
3018076,231.6644499000001
3018077,54.79922003999998
3018078,976.2703802999998
3018079,0.02
3018080,5.72
3018081,6.55
3018082,0.08
3018083,4.63
3018084,3867.94
3018085,0.0
3018086,430.9856792000001
3018087,12.96
3018088,796.33
3018089,584.17
3018090,208.75125020000007
3018091,121.6
3018092,230.89722980000005
3018093,3485.60945
3018094,27.93
3018095,1.67
3018096,28.4
3018097,35.32
3018098,0.01
3018099,206.38
3018100,16.12
3018101,18.64
3018102,7.27
3018103,137.79
3018104,11.0
3018105,395.3803399999995
3018106,300.03
3018107,16.83
3018108,6.01
3018109,240.70605989999996
3018110,66.52361027999991
3018111,1938.1001699999993
3018112,1.1
3018113,5.638959995000001
3018114,3.45
3018115,0.06
3018116,5.99
3018117,4029.85
3018118,0.0
3018119,478.66884000000005
3018120,7.97
3018121,719.76
3018122,793.51
3018123,187.2240200400001
3018124,145.44
3018125,111.6142599999999
3018126,3342.85
3018127,32.39
3018128,0.51
3018129,35.54
3018130,52.19
3018131,0.03
3018132,189.32
3018133,8.12
3018134,50.9
3018135,13.75
3018136,102.54
3018137,9.42
3018138,330.91726999999986
3018139,212.07
3018140,11.08
3018141,8.67
3018142,277.2728514000001
3018143,44.96084005999997
3018144,2438.337309999999
3018145,1.4
3018146,15.846059996000001
3018147,6.39
3018148,0.19
3018149,1.7
3018150,5170.89
3018151,0.0
3018152,548.02
3018153,23.6
3018154,1150.38
3018155,517.38
3018156,316.34494999999987
3018157,185.14
3018158,64.78093999999999
3018159,4655.342219999999
3018160,14.74
3018161,0.0
3018162,29.32
3018163,54.26
3018164,0.11
3018165,238.22
3018166,0.0
3018167,10.85
3018168,1.79
3018169,135.58
3018170,2.5
3018171,217.56801210000035
3018172,275.62
3018173,4.77
3018174,1.49
3018175,341.6669098
3018176,137.50730000000013
3018177,1184.084199
3018178,3.21
3018179,0.83
3018180,15.14
3018181,0.0
3018182,15.14
3018183,9518.06
3018184,0.01
3018185,1749.97415
3018186,38.55
3018187,2167.98
3018188,2452.99
3018189,662.7806999999997
3018190,667.93
3018191,531.8184700000004
3018192,9792.29
3018193,91.31
3018194,3.86
3018195,120.47
3018196,104.58
3018197,0.02
3018198,569.26
3018199,25.3
3018200,40.01
3018201,86.02
3018202,531.08
3018203,30.34
3018204,1555.5845819999981
3018205,474.58
3018206,31.94
3018207,36.73
3018208,1705.0267930000007
3018209,291.59566929999977
3018210,8710.395089999998
3018211,287.66
3018212,121.13295990000005
3018213,13.1
3018214,0.0
3018215,15.64
3018216,9633.92
3018217,0.01
3018218,1368.348903000001
3018219,41.57
3018220,2340.28
3018221,2161.44
3018222,832.0606099999999
3018223,396.86
3018224,429.95700999999985
3018225,11019.7
3018226,112.21
3018227,1.39
3018228,96.58
3018229,90.23
3018230,0.35
3018231,567.03
3018232,18.61
3018233,54.27
3018234,76.31
3018235,338.17
3018236,20.22
3018237,1955.1991800000003
3018238,1072.42
3018239,20.39
3018240,35.74
3018241,1728.1786309999998
3018242,292.26069
3018243,6272.859290000002
3018244,314.31
3018245,115.56643032000005
3018246,12.58
3018247,0.0
3018248,20.01
3018249,6032.96
3018250,0.06
3018251,845.75
3018252,16.31
3018253,2000.93
3018254,1338.12
3018255,843.9419199999996
3018256,117.75
3018257,262.80294000000015
3018258,8856.37
3018259,53.95
3018260,3.05
3018261,46.92
3018262,23.61
3018263,0.51
3018264,538.95
3018265,17.18
3018266,39.05
3018267,8.03
3018268,156.23
3018269,15.99
3018270,1913.2620999999992
3018271,666.95
3018272,19.35
3018273,38.01
3018274,987.9076159999993
3018275,147.30314019999997
3018276,2415.921110000001
3018277,311.53
3018278,53.93264005999998
3018279,12.05
3018280,0.0
3018281,20.56
3018282,8742.4
3018283,0.05
3018284,1160.1723199999988
3018285,26.64
3018286,2119.03
3018287,1959.27
3018288,842.8408799999997
3018289,384.14
3018290,274.80768099999983
3018291,10348.73
3018292,75.68
3018293,1.11
3018294,83.16
3018295,73.07
3018296,0.96
3018297,558.08
3018298,17.2
3018299,42.16
3018300,66.99
3018301,294.47
3018302,13.36
3018303,1682.002441000001
3018304,1097.64
3018305,19.79
3018306,23.24
3018307,1487.5588190000003
3018308,236.05423420000014
3018309,5489.487030000003
3018310,254.4
3018311,91.75755999999994
3018312,10.14
3018313,0.0
3018314,18.24
3018315,4797.09
3018316,0.0
3018317,767.38866
3018318,19.86
3018319,1685.1
3018320,1023.02
3018321,702.8700700000004
3018322,96.07
3018323,178.81097219999995
3018324,8088.97
3018325,56.59
3018326,0.49
3018327,40.74
3018328,31.15
3018329,0.05
3018330,447.46
3018331,24.97
3018332,13.03
3018333,12.02
3018334,189.29
3018335,6.64
3018336,1861.847114999999
3018337,634.78
3018338,15.5
3018339,20.08
3018340,1037.2407893999996
3018341,91.73610006999998
3018342,1736.37606
3018343,316.84
3018344,28.511649999999978
3018345,9.02
3018346,0.0
3018347,18.03
3018348,7007.06
3018349,0.01
3018350,1299.3455760000008
3018351,37.85
3018352,1785.78
3018353,2172.16
3018354,553.1356799999995
3018355,536.84
3018356,432.2764099999999
3018357,7885.96
3018358,82.62
3018359,1.17
3018360,65.97
3018361,47.56
3018362,0.12
3018363,432.7
3018364,15.74
3018365,55.07
3018366,13.85
3018367,389.72
3018368,18.05
3018369,1413.1862400000005
3018370,544.92
3018371,19.98
3018372,29.19
3018373,1415.9057100000002
3018374,273.45954000000006
3018375,8053.540893000003
3018376,210.19
3018377,117.22497027999997
3018378,7.36
3018379,0.03
3018380,4.49
3018381,2497.44
3018382,0.0
3018383,346.34322999999995
3018384,30.69
3018385,862.12
3018386,537.34
3018387,216.53435
3018388,87.74
3018389,134.46404009999986
3018390,3035.27
3018391,21.78
3018392,0.94
3018393,29.51
3018394,52.84
3018395,0.19
3018396,181.66
3018397,10.65
3018398,9.53
3018399,11.17
3018400,73.86
3018401,10.71
3018402,270.6938206000001
3018403,233.43
3018404,4.98
3018405,6.29
3018406,294.4638195999999
3018407,58.89347999999996
3018408,1565.7529379999999
3018409,1.39
3018410,11.14399999800001
3018411,10.27
3018412,0.0
3018413,15.8
3018414,4675.01
3018415,0.07
3018416,605.9495399999994
3018417,43.62
3018418,1474.64
3018419,1013.29
3018420,443.5571200000003
3018421,99.26
3018422,203.07314019999998
3018423,6383.99
3018424,196.11
3018425,2.87
3018426,79.36
3018427,36.13
3018428,0.02
3018429,363.34
3018430,10.28
3018431,10.52
3018432,4.09
3018433,177.47
3018434,8.43
3018435,830.8989500000006
3018436,498.38
3018437,12.2
3018438,21.0
3018439,511.6228971999997
3018440,85.23679071000008
3018441,2095.0184899999995
3018442,266.43
3018443,19.21465001000001
3018444,8.9
3018445,0.0
3018446,3.9
3018447,4825.99
3018448,0.06
3018449,904.5282384999998
3018450,12.32
3018451,1336.83
3018452,1743.79
3018453,326.76216999999974
3018454,411.74
3018455,354.92577999999986
3018456,5082.48
3018457,75.91
3018458,2.51
3018459,36.43
3018460,40.5
3018461,0.64
3018462,304.01
3018463,7.07
3018464,60.87
3018465,5.71
3018466,246.24
3018467,12.54
3018468,1119.7336799999996
3018469,261.53
3018470,20.97
3018471,18.48
3018472,3366.00929
3018473,141.40137971999994
3018474,5295.777208000003
3018475,0.76
3018476,74.66893974999998
3018477,7.43
3018478,0.0
3018479,6.3
3018480,4618.35
3018481,0.0
3018482,896.1545160999998
3018483,15.67
3018484,1642.36
3018485,1133.89
3018486,393.3755600000004
3018487,234.28
3018488,551.9039300000004
3018489,5673.28
3018490,40.36
3018491,2.86
3018492,77.43
3018493,42.41
3018494,0.0
3018495,317.53
3018496,8.69
3018497,70.97
3018498,10.37
3018499,437.14
3018500,15.6
3018501,928.0835999999997
3018502,321.01
3018503,16.85
3018504,27.55
3018505,667.16888
3018506,129.88746999999995
3018507,4621.900559999998
3018508,12.71
3018509,13.336459999999999
3018510,6.93
3018511,0.15
3018512,3.56
3018513,3203.27
3018514,0.0
3018515,438.9842600000001
3018516,6.42
3018517,842.65
3018518,540.65
3018519,268.0028100000002
3018520,89.71
3018521,178.48879
3018522,3192.14
3018523,13.12
3018524,0.94
3018525,44.14
3018526,28.68
3018527,0.0
3018528,181.15
3018529,11.36
3018530,22.78
3018531,7.0
3018532,124.22
3018533,3.64
3018534,481.7872202000001
3018535,187.41
3018536,4.94
3018537,5.94
3018538,265.0609292000001
3018539,64.79789996000001
3018540,2044.1809200000007
3018541,0.54
3018542,8.629279995000001
3018543,6.23
3018544,0.02
3018545,0.26
3018546,3351.98
3018547,0.0
3018548,166.43
3018549,5.18
3018550,964.44
3018551,224.01
3018552,219.73283020000014
3018553,70.81
3018554,33.08764999
3018555,3477.76
3018556,13.3
3018557,0.57
3018558,27.08
3018559,11.26
3018560,0.12
3018561,180.22
3018562,0.0
3018563,0.0
3018564,3.64
3018565,42.39
3018566,1.63
3018567,49.837550010000015
3018568,150.95
3018569,0.18
3018570,1.88
3018571,68.68979983
3018572,65.94028
3018573,610.3192
3018574,0.02
3018575,0.82
3018576,8.46
3018577,0.2
3018578,5.33
3018579,3374.04
3018580,0.0
3018581,556.1688299999998
3018582,17.76
3018583,1186.97
3018584,879.99
3018585,323.27487999999994
3018586,168.92
3018587,166.67690999999985
3018588,4564.82
3018589,36.53
3018590,0.78
3018591,23.8
3018592,35.79
3018593,0.07
3018594,268.79
3018595,17.72
3018596,19.64
3018597,6.99
3018598,137.63
3018599,9.05
3018600,675.8152061000002
3018601,299.46
3018602,9.21
3018603,12.18
3018604,655.9772902999997
3018605,103.79506978000005
3018606,2367.9893299999985
3018607,0.59
3018608,48.82446976
3018609,4.73
3018610,0.54
3018611,7.64
3018612,4635.33
3018613,0.04
3018614,626.4041699999997
3018615,24.47
3018616,1116.55
3018617,1246.14
3018618,192.84499000000014
3018619,282.72
3018620,300.5323499999999
3018621,3750.52
3018622,45.23
3018623,2.25
3018624,38.86
3018625,58.99
3018626,0.51
3018627,196.71
3018628,15.06
3018629,48.18
3018630,6.69
3018631,270.24
3018632,18.68
3018633,830.8951575000002
3018634,270.22
3018635,5.66
3018636,17.64
3018637,903.2908484999996
3018638,125.50265064000014
3018639,4902.511019999999
3018640,1.43
3018641,62.82732988000001
3018642,4.39
3018643,1.46
3018644,7.55
3018645,4607.23
3018646,0.02
3018647,792.2605800000003
3018648,29.63
3018649,1318.62
3018650,1416.78
3018651,311.1810399999998
3018652,323.79
3018653,197.2090699999999
3018654,4945.78
3018655,42.62
3018656,2.76
3018657,44.34
3018658,43.45
3018659,0.01
3018660,321.68
3018661,27.45
3018662,36.99
3018663,23.12
3018664,233.48
3018665,16.03
3018666,803.714190000001
3018667,345.93
3018668,12.8
3018669,20.17
3018670,876.3248490999991
3018671,142.12721170000015
3018672,4277.588902999998
3018673,1.05
3018674,60.84700000000002
3018675,9.25
3018676,1.06
3018677,7.27
3018678,2854.64
3018679,0.0
3018680,395.12
3018681,15.44
3018682,1422.22
3018683,677.61
3018684,605.6680800000004
3018685,153.43
3018686,84.13037099999998
3018687,5742.698979999998
3018688,11.32
3018689,0.68
3018690,51.93
3018691,50.82
3018692,0.0
3018693,354.17
3018694,5.83
3018695,12.02
3018696,6.99
3018697,98.54
3018698,10.15
3018699,304.54707999999994
3018700,399.69
3018701,5.66
3018702,7.39
3018703,499.2834693999997
3018704,130.35919004000007
3018705,1166.4147189999992
3018706,141.25
3018707,16.406259989999995
3018708,6.21
3018709,0.0
3018710,4.08
3018711,2162.7
3018712,0.0
3018713,298.68344260000015
3018714,12.37
3018715,459.77
3018716,599.79
3018717,126.46794999999995
3018718,132.98
3018719,130.53070000000002
3018720,2420.56
3018721,18.35
3018722,1.28
3018723,20.06
3018724,31.87
3018725,0.0
3018726,148.51
3018727,13.92
3018728,16.12
3018729,10.35
3018730,123.9
3018731,6.71
3018732,254.2644903
3018733,184.82
3018734,4.18
3018735,12.57
3018736,243.09813000000017
3018737,53.29417942
3018738,2429.668169999999
3018739,0.57
3018740,23.324080000000023
3018741,4.83
3018742,0.0
3018743,0.61
3018744,1335.77
3018745,0.0
3018746,118.73
3018747,11.32
3018748,867.78
3018749,301.38
3018750,214.41244000000006
3018751,74.58
3018752,62.69061035999998
3018753,3109.63
3018754,10.51
3018755,0.77
3018756,11.47
3018757,11.04
3018758,0.15
3018759,218.26
3018760,7.22
3018761,0.0
3018762,2.19
3018763,104.14
3018764,0.8
3018765,189.34602020000003
3018766,197.29
3018767,1.08
3018768,6.33
3018769,148.41591049999982
3018770,34.24
3018771,235.20151000000024
3018772,29.89
3018773,6.13
3018774,13.0
3018775,1.02
3018776,4.64
3018777,4656.68
3018778,0.0
3018779,1415.17
3018780,25.39
3018781,1582.95
3018782,738.94
3018783,477.15628999999973
3018784,275.16
3018785,117.99542
3018786,7589.844430000003
3018787,37.4
3018788,0.99
3018789,38.03
3018790,22.76
3018791,0.02
3018792,405.0
3018793,11.99
3018794,5.23
3018795,9.51
3018796,132.46
3018797,3.23
3018798,695.1220804000005
3018799,444.51
3018800,4.61
3018801,18.11
3018802,439.8744002000001
3018803,96.29678028000001
3018804,1315.4110299999998
3018805,67.47
3018806,12.02
3018807,8.55
3018808,0.01
3018809,0.61
3018810,2040.24
3018811,0.0
3018812,163.76
3018813,12.1
3018814,1035.13
3018815,361.12
3018816,194.15
3018817,57.86
3018818,67.39782005999999
3018819,2796.43
3018820,11.98
3018821,1.93
3018822,20.97
3018823,30.47
3018824,0.37
3018825,165.24
3018826,9.38
3018827,0.0
3018828,10.76
3018829,189.25
3018830,1.13
3018831,137.29670999999985
3018832,200.99
3018833,1.61
3018834,9.11
3018835,162.89984989999994
3018836,46.21
3018837,359.4295898000005
3018838,8.95
3018839,8.06
3018840,7.85
3018841,0.0
3018842,5.08
3018843,2208.84
3018844,0.0
3018845,131.93
3018846,15.07
3018847,870.79
